21/06/11/ 13:17:03
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:20:10:6, 18679, 139, 2562990, 39,
13:20:10:6, 18680, 109, 2073534, 39,
13:20:10:6, 18681, 116, 2097236, 39,
13:20:10:6, 18682, 132, 1929997, 39,
13:20:10:6, 18683, 109, 2072458, 39,
13:20:10:6, 18684, 116, 2066109, 39,
13:20:10:6, 18685, 116, 2177574, 39,
13:20:10:6, 18686, 125, 2129706, 39,
13:20:10:6, 18687, 99, 1845703, 39,
13:20:10:6, 18688, 120, 2189344, 39,
13:20:10:7, 18689, 142, 2202530, 39,
13:20:10:7, 18690, 128, 2076840, 39,
13:20:10:7, 18691, 137, 2159176, 39,
13:20:10:7, 18692, 112, 2168107, 39,
13:20:10:7, 18693, 145, 2357649, 39,
13:20:10:7, 18694, 125, 2262651, 39,
13:20:10:7, 18695, 154, 2389670, 39,
13:20:10:7, 18696, 121, 2091715, 39,
13:20:10:7, 18697, 165, 2148952, 39,
13:20:10:8, 18698, 206, 3552378, 39,
13:20:10:8, 18699, 196, 3004048, 39,
13:20:10:8, 18700, 127, 2261882, 39,
13:20:10:8, 18701, 518, 2613210, 39,
13:20:10:8, 18702, 507, 8259228, 78,
13:20:10:8, 18703, 421, 6108855, 78,
13:20:10:8, 18704, 586, 9569402, 117,
13:20:10:8, 18705, 280, 4667913, 39,
13:20:10:8, 18706, 150, 2731705, 39,
13:20:10:8, 18707, 123, 2159309, 39,
13:20:10:9, 18708, 156, 2591374, 39,
13:20:10:9, 18709, 114, 2094388, 39,
13:20:10:9, 18710, 102, 2083581, 39,
13:20:10:9, 18711, 125, 2040803, 39,
13:20:10:9, 18712, 126, 2097005, 39,
13:20:10:9, 18713, 151, 2132775, 39,
13:20:10:9, 18714, 154, 2108816, 39,
13:20:10:9, 18715, 126, 2121481, 39,
13:20:10:9, 18716, 167, 2620875, 39,
13:20:10:9, 18717, 168, 2439581, 39,
13:20:11:0, 18718, 175, 2849508, 39,
13:20:11:0, 18719, 177, 2489723, 39,
13:20:11:0, 18720, 273, 2876206, 39,
13:20:11:0, 18721, 201, 2608534, 39,
13:20:11:0, 18722, 161, 2155567, 39,
13:20:11:0, 18723, 118, 2016954, 39,
13:20:11:0, 18724, 114, 2126755, 39,
13:20:11:0, 18725, 169, 2697764, 39,
13:20:11:0, 18726, 117, 2095592, 39,
13:20:11:0, 18727, 123, 1981083, 39,
13:20:11:1, 18728, 109, 2020119, 39,
13:20:11:1, 18729, 129, 2091082, 39,
13:20:11:1, 18730, 138, 2151659, 39,
13:20:11:1, 18731, 125, 2045486, 39,
13:20:11:1, 18732, 130, 2105962, 39,
13:20:11:1, 18733, 132, 2356598, 39,
13:20:11:1, 18734, 136, 2407461, 39,
13:20:11:1, 18735, 233, 2796928, 39,
13:20:11:1, 18736, 203, 2897450, 39,
13:20:11:1, 18737, 241, 2956161, 39,
13:20:11:1, 18738, 235, 3623118, 39,
13:20:11:2, 18739, 196, 3169756, 39,
13:20:11:2, 18740, 127, 2400396, 39,
13:20:11:2, 18741, 114, 2181557, 39,
13:20:11:2, 18742, 208, 2996515, 39,
13:20:11:2, 18743, 441, 6681330, 78,
13:20:11:2, 18744, 320, 5944778, 78,
13:20:11:2, 18745, 374, 5836275, 78,
13:20:11:2, 18746, 259, 3872170, 39,
13:20:11:2, 18747, 154, 2570880, 39,
13:20:11:2, 18748, 125, 2174571, 39,
13:20:11:3, 18749, 112, 2219620, 39,
13:20:11:3, 18750, 112, 2114822, 39,
13:20:11:3, 18751, 128, 2156441, 39,
13:20:11:3, 18752, 130, 2114847, 39,
13:20:11:3, 18753, 126, 2056913, 39,
13:20:11:3, 18754, 150, 2346728, 39,
13:20:11:3, 18755, 135, 2369769, 39,
13:20:11:3, 18756, 260, 3696384, 39,
13:20:11:3, 18757, 196, 2980888, 39,
13:20:11:4, 18758, 134, 2246981, 39,
13:20:11:4, 18759, 165, 2500607, 39,
13:20:11:4, 18760, 188, 2382875, 39,
13:20:11:4, 18761, 168, 2520381, 39,
13:20:11:4, 18762, 143, 2277499, 39,
13:20:11:4, 18763, 126, 2239724, 39,
13:20:11:4, 18764, 125, 2104565, 39,
13:20:11:4, 18765, 173, 2353002, 39,
13:20:11:4, 18766, 145, 2095098, 39,
13:20:11:4, 18767, 140, 2218538, 39,
13:20:11:5, 18768, 123, 2192417, 39,
13:20:11:5, 18769, 111, 2122914, 39,
13:20:11:5, 18770, 126, 2226927, 39,
13:20:11:5, 18771, 136, 2014989, 39,
13:20:11:5, 18772, 125, 2330497, 39,
13:20:11:5, 18773, 119, 2247542, 39,
13:20:11:5, 18774, 110, 2126033, 39,
13:20:11:5, 18775, 121, 2236354, 39,
13:20:11:5, 18776, 125, 2252619, 39,
13:20:11:5, 18777, 162, 2436023, 39,
13:20:11:6, 18778, 150, 2751181, 39,
13:20:11:6, 18779, 190, 2898499, 39,
13:20:11:6, 18780, 191, 3068076, 39,
13:20:11:6, 18781, 203, 3138410, 39,
13:20:11:6, 18782, 453, 2816334, 39,
13:20:11:6, 18783, 751, 11020599, 117,
13:20:11:6, 18784, 414, 7381266, 78,
13:20:11:6, 18785, 511, 6672829, 78,
13:20:11:6, 18786, 208, 3534731, 39,
13:20:11:6, 18787, 121, 2166809, 39,
13:20:11:6, 18788, 106, 2113224, 39,
13:20:11:7, 18789, 132, 2217953, 39,
13:20:11:7, 18790, 128, 2133454, 39,
13:20:11:7, 18791, 151, 2727800, 39,
13:20:11:7, 18792, 132, 2195394, 39,
13:20:11:7, 18793, 109, 2144806, 39,
13:20:11:7, 18794, 275, 4120454, 39,
13:20:11:7, 18795, 228, 3451996, 39,
13:20:11:7, 18796, 264, 3549986, 39,
13:20:11:7, 18797, 137, 2435241, 39,
13:20:11:7, 18798, 140, 2338171, 39,
13:20:11:8, 18799, 131, 2146267, 39,
13:20:11:8, 18800, 276, 2915378, 39,
13:20:11:8, 18801, 125, 2235884, 39,
13:20:11:8, 18802, 133, 2263458, 39,
13:20:11:8, 18803, 118, 2203903, 39,
13:20:11:8, 18804, 128, 2196189, 39,
13:20:11:8, 18805, 110, 2140720, 39,
13:20:11:8, 18806, 141, 2198273, 39,
13:20:11:8, 18807, 120, 2244397, 39,
13:20:11:9, 18808, 136, 2083330, 39,
13:20:11:9, 18809, 156, 2191850, 39,
13:20:11:9, 18810, 196, 3278113, 39,
13:20:11:9, 18811, 290, 3691590, 39,
13:20:11:9, 18812, 230, 3662812, 39,
13:20:11:9, 18813, 194, 2711654, 39,
13:20:11:9, 18814, 123, 2225860, 39,
13:20:11:9, 18815, 129, 2118639, 39,
13:20:11:9, 18816, 121, 2217790, 39,
13:20:11:9, 18817, 293, 4839797, 39,
13:20:12:0, 18818, 221, 3784618, 39,
13:20:12:0, 18819, 179, 2911901, 39,
13:20:12:0, 18820, 192, 2409710, 39,
13:20:12:0, 18821, 141, 2292427, 39,
13:20:12:0, 18822, 363, 3604152, 39,
13:20:12:0, 18823, 356, 6371786, 78,
13:20:12:0, 18824, 335, 5308018, 39,
13:20:12:0, 18825, 375, 6160102, 78,
13:20:12:0, 18826, 398, 6033529, 78,
13:20:12:0, 18827, 312, 4170063, 39,
13:20:12:1, 18828, 167, 2559431, 39,
13:20:12:1, 18829, 134, 2342566, 39,
13:20:12:1, 18830, 183, 2584728, 39,
13:20:12:1, 18831, 112, 2149326, 39,
13:20:12:1, 18832, 159, 2439501, 39,
13:20:12:1, 18833, 184, 2455030, 39,
13:20:12:1, 18834, 171, 2817813, 39,
13:20:12:1, 18835, 174, 2868615, 39,
13:20:12:1, 18836, 237, 2892233, 39,
13:20:12:1, 18837, 139, 2328190, 39,
13:20:12:2, 18838, 203, 2391426, 39,
13:20:12:2, 18839, 269, 3709752, 39,
13:20:12:2, 18840, 131, 2454049, 39,
13:20:12:2, 18841, 156, 2520089, 39,
13:20:12:2, 18842, 116, 2215134, 39,
13:20:12:2, 18843, 118, 2007809, 39,
13:20:12:2, 18844, 130, 2151250, 39,
13:20:12:2, 18845, 135, 2410847, 39,
13:20:12:2, 18846, 124, 2120680, 39,
13:20:12:2, 18847, 117, 2094509, 39,
13:20:12:3, 18848, 120, 2210798, 39,
13:20:12:3, 18849, 129, 2275378, 39,
13:20:12:3, 18850, 137, 2412946, 39,
13:20:12:3, 18851, 138, 2466891, 39,
13:20:12:3, 18852, 121, 2274734, 39,
13:20:12:3, 18853, 121, 2274275, 39,
13:20:12:3, 18854, 144, 2286021, 39,
13:20:12:3, 18855, 130, 2238109, 39,
13:20:12:3, 18856, 173, 2880125, 39,
13:20:12:3, 18857, 204, 3764276, 39,
13:20:12:3, 18858, 176, 2923942, 39,
13:20:12:4, 18859, 200, 3314835, 39,
13:20:12:4, 18860, 179, 3098149, 39,
13:20:12:4, 18861, 529, 4957515, 78,
13:20:12:4, 18862, 543, 8321437, 78,
13:20:12:4, 18863, 403, 5262571, 39,
13:20:12:4, 18864, 375, 6014712, 78,
13:20:12:4, 18865, 203, 3607363, 39,
13:20:12:4, 18866, 180, 2847250, 39,
13:20:12:4, 18867, 124, 2183748, 39,
13:20:12:4, 18868, 115, 2108509, 39,
13:20:12:5, 18869, 123, 2076870, 39,
13:20:12:5, 18870, 126, 2112498, 39,
13:20:12:5, 18871, 196, 2593959, 39,
13:20:12:5, 18872, 129, 2196331, 39,
13:20:12:5, 18873, 139, 2704006, 39,
13:20:12:5, 18874, 179, 2889695, 39,
13:20:12:5, 18875, 214, 2421516, 39,
13:20:12:5, 18876, 291, 2987255, 39,
13:20:12:5, 18877, 262, 3830960, 39,
13:20:12:6, 18878, 115, 2270278, 39,
13:20:12:6, 18879, 125, 2349261, 39,
13:20:12:6, 18880, 123, 2164621, 39,
13:20:12:6, 18881, 139, 2174668, 39,
13:20:12:6, 18882, 114, 2181091, 39,
13:20:12:6, 18883, 119, 2131536, 39,
13:20:12:6, 18884, 110, 2076357, 39,
13:20:12:6, 18885, 122, 2110073, 39,
13:20:12:6, 18886, 178, 2514934, 39,
13:20:12:6, 18887, 145, 2590220, 39,
13:20:12:7, 18888, 180, 3215303, 39,
13:20:12:7, 18889, 115, 2135114, 39,
13:20:12:7, 18890, 190, 2550819, 39,
13:20:12:7, 18891, 152, 2419381, 39,
13:20:12:7, 18892, 143, 2399845, 39,
13:20:12:7, 18893, 136, 2250869, 39,
13:20:12:7, 18894, 143, 2293478, 39,
13:20:12:7, 18895, 204, 2956703, 39,
13:20:12:7, 18896, 161, 3015594, 39,
13:20:12:7, 18897, 163, 2491203, 39,
13:20:12:8, 18898, 181, 2539190, 39,
13:20:12:8, 18899, 161, 2528754, 39,
13:20:12:8, 18900, 171, 2206125, 39,
13:20:12:8, 18901, 442, 3854087, 39,
13:20:12:8, 18902, 601, 9236828, 117,
13:20:12:8, 18903, 475, 7346066, 78,
13:20:12:8, 18904, 1172, 9983019, 117,
13:20:12:8, 18905, 326, 5664895, 78,
13:20:12:8, 18906, 302, 4350187, 39,
13:20:12:8, 18907, 172, 3125584, 39,
13:20:12:9, 18908, 119, 2350821, 39,
13:20:12:9, 18909, 128, 2288831, 39,
13:20:12:9, 18910, 112, 2224579, 39,
13:20:12:9, 18911, 141, 2250842, 39,
13:20:12:9, 18912, 171, 2404348, 39,
13:20:12:9, 18913, 426, 4046311, 39,
13:20:12:9, 18914, 246, 3384047, 39,
13:20:12:9, 18915, 196, 3620726, 39,
13:20:12:9, 18916, 162, 2523938, 39,
13:20:12:9, 18917, 140, 2355750, 39,
13:20:13:0, 18918, 125, 2232840, 39,
13:20:13:0, 18919, 118, 2098218, 39,
13:20:13:0, 18920, 1641, 12595776, 195,
13:20:13:0, 18921, 634, 4999647, 78,
13:20:13:0, 18922, 142, 2175724, 39,
13:20:13:0, 18923, 129, 2169155, 39,
13:20:13:0, 18924, 129, 2136035, 39,
13:20:13:0, 18925, 236, 2629062, 39,
13:20:13:0, 18926, 166, 2845407, 39,
13:20:13:0, 18927, 140, 2565085, 39,
13:20:13:1, 18928, 129, 2268521, 39,
13:20:13:1, 18929, 138, 2294575, 39,
13:20:13:1, 18930, 175, 2872679, 39,
13:20:13:1, 18931, 170, 2952601, 39,
13:20:13:1, 18932, 170, 2508096, 39,
13:20:13:1, 18933, 185, 2519055, 39,
13:20:13:1, 18934, 275, 3317600, 39,
13:20:13:1, 18935, 182, 3025326, 39,
13:20:13:1, 18936, 119, 2234890, 39,
13:20:13:1, 18937, 367, 5117625, 78,
13:20:13:2, 18938, 182, 2687389, 39,
13:20:13:2, 18939, 192, 2485267, 39,
13:20:13:2, 18940, 528, 8661956, 78,
13:20:13:2, 18941, 424, 7984122, 78,
13:20:13:2, 18942, 424, 7024147, 78,
13:20:13:2, 18943, 472, 6956328, 78,
13:20:13:2, 18944, 211, 3773353, 39,
13:20:13:2, 18945, 155, 2749903, 39,
13:20:13:2, 18946, 157, 2453147, 39,
13:20:13:2, 18947, 120, 2056003, 39,
13:20:13:3, 18948, 234, 3079574, 39,
13:20:13:3, 18949, 115, 2061912, 39,
13:20:13:3, 18950, 110, 2159525, 39,
13:20:13:3, 18951, 138, 2290114, 39,
13:20:13:3, 18952, 144, 2416736, 39,
13:20:13:3, 18953, 136, 2273043, 39,
13:20:13:3, 18954, 132, 2267144, 39,
13:20:13:3, 18955, 123, 2180375, 39,
13:20:13:3, 18956, 146, 2322755, 39,
13:20:13:3, 18957, 114, 2081580, 39,
13:20:13:3, 18958, 139, 2313303, 39,
13:20:13:4, 18959, 113, 2216528, 39,
13:20:13:4, 18960, 137, 2292165, 39,
13:20:13:4, 18961, 123, 2131797, 39,
13:20:13:4, 18962, 114, 2181508, 39,
13:20:13:4, 18963, 142, 2230432, 39,
13:20:13:4, 18964, 186, 3054050, 39,
13:20:13:4, 18965, 165, 2610864, 39,
13:20:13:4, 18966, 139, 2483321, 39,
13:20:13:4, 18967, 145, 2517843, 39,
13:20:13:5, 18968, 140, 2519100, 39,
13:20:13:5, 18969, 204, 2918985, 39,
13:20:13:5, 18970, 128, 2349869, 39,
13:20:13:5, 18971, 182, 3095508, 39,
13:20:13:5, 18972, 150, 2661725, 39,
13:20:13:5, 18973, 350, 3721361, 39,
13:20:13:5, 18974, 139, 2531902, 39,
13:20:13:5, 18975, 266, 2573945, 39,
13:20:13:5, 18976, 253, 3098298, 39,
13:20:13:5, 18977, 101, 1964968, 39,
13:20:13:5, 18978, 153, 2299390, 39,
13:20:13:6, 18979, 726, 7910627, 117,
13:20:13:6, 18980, 554, 7700293, 78,
13:20:13:6, 18981, 424, 7109046, 78,
13:20:13:6, 18982, 449, 6052584, 78,
13:20:13:6, 18983, 396, 4575664, 39,
13:20:13:6, 18984, 148, 2620519, 39,
13:20:13:6, 18985, 125, 2244472, 39,
13:20:13:6, 18986, 187, 2467307, 39,
13:20:13:6, 18987, 190, 2771797, 39,
13:20:13:7, 18988, 155, 2448672, 39,
13:20:13:7, 18989, 135, 2369115, 39,
13:20:13:7, 18990, 121, 2220068, 39,
13:20:13:7, 18991, 262, 3521997, 39,
13:20:13:7, 18992, 171, 2839613, 39,
13:20:13:7, 18993, 132, 2481271, 39,
13:20:13:7, 18994, 207, 3039040, 39,
13:20:13:7, 18995, 157, 2594175, 39,
13:20:13:7, 18996, 130, 2210491, 39,
13:20:13:7, 18997, 124, 2013810, 39,
13:20:13:8, 18998, 125, 2128948, 39,
13:20:13:8, 18999, 123, 2083488, 39,
13:20:13:8, 19000, 105, 2022883, 39,
13:20:13:8, 19001, 111, 2126183, 39,
13:20:13:8, 19002, 115, 2150080, 39,
13:20:13:8, 19003, 342, 3811637, 39,
13:20:13:8, 19004, 287, 4950131, 39,
13:20:13:8, 19005, 176, 2721208, 39,
13:20:13:8, 19006, 137, 2363007, 39,
13:20:13:8, 19007, 162, 2528339, 39,
13:20:13:9, 19008, 153, 2493892, 39,
13:20:13:9, 19009, 141, 2311654, 39,
13:20:13:9, 19010, 135, 2348478, 39,
13:20:13:9, 19011, 153, 2235617, 39,
13:20:13:9, 19012, 170, 2635366, 39,
13:20:13:9, 19013, 140, 2184815, 39,
13:20:13:9, 19014, 175, 2871882, 39,
13:20:13:9, 19015, 180, 2714875, 39,
13:20:13:9, 19016, 221, 2760915, 39,
13:20:13:9, 19017, 193, 2384108, 39,
13:20:13:9, 19018, 195, 2794932, 39,
13:20:14:0, 19019, 468, 8075920, 78,
13:20:14:0, 19020, 451, 7333960, 78,
13:20:14:0, 19021, 287, 4598118, 39,
13:20:14:0, 19022, 237, 3610212, 39,
13:20:14:0, 19023, 262, 3837550, 39,
13:20:14:0, 19024, 200, 2902677, 39,
13:20:14:0, 19025, 175, 2641922, 39,
13:20:14:0, 19026, 144, 2333918, 39,
13:20:14:0, 19027, 129, 2253160, 39,
13:20:14:1, 19028, 110, 2092603, 39,
13:20:14:1, 19029, 112, 2168845, 39,
13:20:14:1, 19030, 145, 2269499, 39,
13:20:14:1, 19031, 197, 2930798, 39,
13:20:14:1, 19032, 173, 2669451, 39,
13:20:14:1, 19033, 133, 2285239, 39,
13:20:14:1, 19034, 121, 2092410, 39,
13:20:14:1, 19035, 125, 2125718, 39,
13:20:14:1, 19036, 140, 2161024, 39,
13:20:14:1, 19037, 121, 2071587, 39,
13:20:14:2, 19038, 131, 2038525, 39,
13:20:14:2, 19039, 118, 2056909, 39,
13:20:14:2, 19040, 128, 2198876, 39,
13:20:14:2, 19041, 140, 2449333, 39,
13:20:14:2, 19042, 109, 2066879, 39,
13:20:14:2, 19043, 205, 2570064, 39,
13:20:14:2, 19044, 115, 2139309, 39,
13:20:14:2, 19045, 119, 2135155, 39,
13:20:14:2, 19046, 126, 2350080, 39,
13:20:14:2, 19047, 121, 2111136, 39,
13:20:14:3, 19048, 118, 2100229, 39,
13:20:14:3, 19049, 117, 2065116, 39,
13:20:14:3, 19050, 115, 2118784, 39,
13:20:14:3, 19051, 231, 2861149, 39,
13:20:14:3, 19052, 280, 3562684, 39,
13:20:14:3, 19053, 322, 4227938, 39,
13:20:14:3, 19054, 201, 3352120, 39,
13:20:14:3, 19055, 177, 2918412, 39,
13:20:14:3, 19056, 115, 2333342, 39,
13:20:14:3, 19057, 231, 3056553, 39,
13:20:14:4, 19058, 374, 3955073, 39,
13:20:14:4, 19059, 228, 4040520, 39,
13:20:14:4, 19060, 249, 3267908, 39,
13:20:14:4, 19061, 213, 2972492, 39,
13:20:14:4, 19062, 180, 2543296, 39,
13:20:14:4, 19063, 145, 2270400, 39,
13:20:14:4, 19064, 130, 2247111, 39,
13:20:14:4, 19065, 117, 2123547, 39,
13:20:14:4, 19066, 204, 2794534, 39,
13:20:14:4, 19067, 201, 2667544, 39,
13:20:14:5, 19068, 280, 3196499, 39,
13:20:14:5, 19069, 243, 3328384, 39,
13:20:14:5, 19070, 217, 3438204, 39,
13:20:14:5, 19071, 158, 2994148, 39,
13:20:14:5, 19072, 162, 2482618, 39,
13:20:14:5, 19073, 130, 2234351, 39,
13:20:14:5, 19074, 135, 2162795, 39,
13:20:14:5, 19075, 129, 2316954, 39,
13:20:14:5, 19076, 139, 2250240, 39,
13:20:14:5, 19077, 157, 2521037, 39,
13:20:14:5, 19078, 129, 2379978, 39,
13:20:14:6, 19079, 109, 2045245, 39,
13:20:14:6, 19080, 194, 2502850, 39,
13:20:14:6, 19081, 158, 2488371, 39,
13:20:14:6, 19082, 230, 2905766, 39,
13:20:14:6, 19083, 117, 2040404, 39,
13:20:14:6, 19084, 152, 2113760, 39,
13:20:14:6, 19085, 128, 2117869, 39,
13:20:14:6, 19086, 171, 2353831, 39,
13:20:14:6, 19087, 182, 2730540, 39,
13:20:14:7, 19088, 133, 2393239, 39,
13:20:14:7, 19089, 146, 2430008, 39,
13:20:14:7, 19090, 129, 2237296, 39,
13:20:14:7, 19091, 151, 2263628, 39,
13:20:14:7, 19092, 106, 2225533, 39,
13:20:14:7, 19093, 123, 2160777, 39,
13:20:14:7, 19094, 313, 3469119, 39,
13:20:14:7, 19095, 157, 2630395, 39,
13:20:14:7, 19096, 575, 6951476, 78,
13:20:14:7, 19097, 454, 6366676, 78,
13:20:14:8, 19098, 137, 2239525, 39,
13:20:14:8, 19099, 169, 2338339, 39,
13:20:14:8, 19100, 164, 2451381, 39,
13:20:14:8, 19101, 159, 2248511, 39,
13:20:14:8, 19102, 690, 5417839, 78,
13:20:14:8, 19103, 582, 5670337, 78,
13:20:14:8, 19104, 1184, 18041472, 195,
13:20:14:8, 19105, 519, 5704203, 78,
13:20:14:8, 19106, 248, 3776308, 39,
13:20:14:8, 19107, 176, 2975573, 39,
13:20:14:8, 19108, 206, 2717236, 39,
13:20:14:9, 19109, 175, 2962651, 39,
13:20:14:9, 19110, 168, 2376968, 39,
13:20:14:9, 19111, 198, 2977144, 39,
13:20:14:9, 19112, 126, 2489033, 39,
13:20:14:9, 19113, 197, 3054970, 39,
13:20:14:9, 19114, 128, 2343762, 39,
13:20:14:9, 19115, 164, 2296406, 39,
13:20:14:9, 19116, 135, 2405348, 39,
13:20:14:9, 19117, 110, 2035261, 39,
13:20:15:0, 19118, 151, 2625140, 39,
13:20:15:0, 19119, 126, 2197275, 39,
13:20:15:0, 19120, 143, 2501355, 39,
13:20:15:0, 19121, 129, 2291118, 39,
13:20:15:0, 19122, 117, 2137401, 39,
13:20:15:0, 19123, 125, 2068191, 39,
13:20:15:0, 19124, 149, 2212517, 39,
13:20:15:0, 19125, 132, 2189239, 39,
13:20:15:0, 19126, 110, 2123398, 39,
13:20:15:0, 19127, 123, 2076234, 39,
13:20:15:0, 19128, 111, 2009639, 39,
13:20:15:1, 19129, 132, 2064607, 39,
13:20:15:1, 19130, 107, 2011723, 39,
13:20:15:1, 19131, 157, 2279984, 39,
13:20:15:1, 19132, 119, 2029850, 39,
13:20:15:1, 19133, 101, 1901784, 39,
13:20:15:1, 19134, 102, 1845873, 39,
13:20:15:1, 19135, 104, 1880268, 39,
13:20:15:1, 19136, 146, 2376254, 39,
13:20:15:1, 19137, 108, 1860991, 39,
13:20:15:1, 19138, 106, 1920937, 39,
13:20:15:2, 19139, 107, 1889979, 39,
13:20:15:2, 19140, 132, 2016138, 39,
13:20:15:2, 19141, 99, 1998993, 39,
13:20:15:2, 19142, 117, 1877560, 39,
13:20:15:2, 19143, 112, 2017468, 39,
13:20:15:2, 19144, 112, 1923520, 39,
13:20:15:2, 19145, 174, 2075234, 39,
13:20:15:2, 19146, 167, 2380826, 39,
13:20:15:2, 19147, 106, 2091875, 39,
13:20:15:3, 19148, 129, 2175681, 39,
13:20:15:3, 19149, 151, 2483636, 39,
13:20:15:3, 19150, 139, 2347978, 39,
13:20:15:3, 19151, 141, 2280181, 39,
13:20:15:3, 19152, 117, 2097087, 39,
13:20:15:3, 19153, 164, 2698674, 39,
13:20:15:3, 19154, 281, 4083050, 39,
13:20:15:3, 19155, 4686, 39549435, 547,
13:20:15:3, 19156, 2207, 21795620, 273,
13:20:15:3, 19157, 4715, 79205263, 977,
13:20:15:3, 19158, 4910, 60126614, 781,
13:20:15:4, 19159, 4711, 52759010, 742,
13:20:15:4, 19160, 4708, 58689921, 781,
13:20:15:4, 19161, 402, 3990984, 39,
13:20:15:4, 19162, 134, 2151471, 39,
13:20:15:4, 19163, 1767, 10300086, 156,
13:20:15:4, 19164, 2628, 22094034, 312,
13:20:15:4, 19165, 604, 6479011, 78,
13:20:15:4, 19166, 182, 2650955, 39,
13:20:15:4, 19167, 229, 2689125, 39,
13:20:15:4, 19168, 135, 2358816, 39,
13:20:15:5, 19169, 114, 1899473, 39,
13:20:15:5, 19170, 103, 1869477, 39,
13:20:15:5, 19171, 361, 5784460, 78,
13:20:15:5, 19172, 303, 3277668, 39,
13:20:15:5, 19173, 161, 2339266, 39,
13:20:15:5, 19174, 106, 1836549, 39,
13:20:15:5, 19175, 138, 2204967, 39,
13:20:15:5, 19176, 161, 2723316, 39,
13:20:15:5, 19177, 4893, 31560776, 664,
13:20:15:6, 19178, 4666, 47508338, 664,
13:20:15:6, 19179, 378, 3797657, 39,
13:20:15:6, 19180, 198, 3067812, 39,
13:20:15:6, 19181, 289, 4196192, 39,
13:20:15:6, 19182, 205, 3661356, 39,
13:20:15:6, 19183, 161, 2509423, 39,
13:20:15:6, 19184, 202, 3267943, 39,
13:20:15:6, 19185, 135, 2137346, 39,
13:20:15:6, 19186, 102, 1919099, 39,
13:20:15:6, 19187, 114, 1918363, 39,
13:20:15:7, 19188, 124, 2090139, 39,
13:20:15:7, 19189, 99, 2022795, 39,
13:20:15:7, 19190, 177, 2235512, 39,
13:20:15:7, 19191, 128, 2180578, 39,
13:20:15:7, 19192, 140, 2098429, 39,
13:20:15:7, 19193, 112, 1860321, 39,
13:20:15:7, 19194, 115, 2089848, 39,
13:20:15:7, 19195, 114, 1941339, 39,
13:20:15:7, 19196, 114, 1936464, 39,
13:20:15:7, 19197, 115, 1958018, 39,
13:20:15:7, 19198, 126, 2025510, 39,
13:20:15:8, 19199, 150, 2382704, 39,
13:20:15:8, 19200, 129, 2203986, 39,
13:20:15:8, 19201, 104, 2029932, 39,
13:20:15:8, 19202, 444, 3773950, 39,
13:20:15:8, 19203, 1290, 15920043, 195,
13:20:15:8, 19204, 463, 4243244, 39,
13:20:15:8, 19205, 328, 3844023, 39,
13:20:15:8, 19206, 276, 2859021, 39,
13:20:15:8, 19207, 121, 2176598, 39,
13:20:15:9, 19208, 116, 2036659, 39,
13:20:15:9, 19209, 114, 1989266, 39,
13:20:15:9, 19210, 128, 2033001, 39,
13:20:15:9, 19211, 133, 2266610, 39,
13:20:15:9, 19212, 126, 2022788, 39,
13:20:15:9, 19213, 125, 2063332, 39,
13:20:15:9, 19214, 106, 1787523, 1,
13:20:15:9, 19215, 143, 2133328, 39,
13:20:15:9, 19216, 106, 1943252, 39,
13:20:15:9, 19217, 136, 1999746, 39,
13:20:15:9, 19218, 175, 2674561, 39,
13:20:16:0, 19219, 108, 1889909, 39,
13:20:16:0, 19220, 153, 2385585, 39,
13:20:16:0, 19221, 118, 2033851, 39,
13:20:16:0, 19222, 128, 1965841, 39,
13:20:16:0, 19223, 144, 2352685, 39,
13:20:16:0, 19224, 208, 2816721, 39,
13:20:16:0, 19225, 175, 2324316, 39,
13:20:16:0, 19226, 132, 1953634, 39,
13:20:16:0, 19227, 198, 2996194, 39,
13:20:16:1, 19228, 184, 2781688, 39,
13:20:16:1, 19229, 148, 2257166, 39,
13:20:16:1, 19230, 168, 2262091, 39,
13:20:16:1, 19231, 150, 2329176, 39,
13:20:16:1, 19232, 113, 1947227, 39,
13:20:16:1, 19233, 103, 1859621, 39,
13:20:16:1, 19234, 115, 1934402, 39,
13:20:16:1, 19235, 106, 1796389, 39,
13:20:16:1, 19236, 98, 1784060, 1,
13:20:16:1, 19237, 101, 1851666, 39,
13:20:16:2, 19238, 115, 1941098, 39,
13:20:16:2, 19239, 115, 1908211, 39,
13:20:16:2, 19240, 112, 2025790, 39,
13:20:16:2, 19241, 128, 2033351, 39,
13:20:16:2, 19242, 122, 2052346, 39,
13:20:16:2, 19243, 109, 1904561, 39,
13:20:16:2, 19244, 103, 1981703, 39,
13:20:16:2, 19245, 117, 2036146, 39,
13:20:16:2, 19246, 126, 2046085, 39,
13:20:16:2, 19247, 104, 1902915, 39,
13:20:16:2, 19248, 116, 1958037, 39,
13:20:16:3, 19249, 115, 1910623, 39,
13:20:16:3, 19250, 106, 1957453, 39,
13:20:16:3, 19251, 119, 2016261, 39,
13:20:16:3, 19252, 101, 1889540, 39,
13:20:16:3, 19253, 121, 1898576, 39,
13:20:16:3, 19254, 131, 1858948, 39,
13:20:16:3, 19255, 117, 2047494, 39,
13:20:16:3, 19256, 145, 2356549, 39,
13:20:16:3, 19257, 202, 2936381, 39,
