21/06/11/ 13:11:40
Gain= 10dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:12:49:9, 6922, 134, 2371572, 39,
13:12:49:9, 6923, 114, 2229763, 39,
13:12:49:9, 6924, 167, 2366350, 39,
13:12:49:9, 6925, 159, 2846636, 39,
13:12:50:0, 6926, 152, 2479930, 39,
13:12:50:0, 6927, 142, 2463353, 39,
13:12:50:0, 6928, 137, 2262541, 39,
13:12:50:0, 6929, 172, 2391421, 39,
13:12:50:0, 6930, 131, 2367787, 39,
13:12:50:0, 6931, 139, 2181799, 39,
13:12:50:0, 6932, 132, 2579203, 39,
13:12:50:0, 6933, 151, 2693424, 39,
13:12:50:0, 6934, 126, 2189318, 39,
13:12:50:0, 6935, 118, 2077991, 39,
13:12:50:1, 6936, 130, 2036591, 39,
13:12:50:1, 6937, 144, 2160761, 39,
13:12:50:1, 6938, 129, 2162681, 39,
13:12:50:1, 6939, 115, 2101932, 39,
13:12:50:1, 6940, 168, 2248168, 39,
13:12:50:1, 6941, 203, 2878525, 39,
13:12:50:1, 6942, 139, 2202931, 39,
13:12:50:1, 6943, 114, 2253067, 39,
13:12:50:1, 6944, 124, 2191773, 39,
13:12:50:1, 6945, 112, 2095699, 39,
13:12:50:1, 6946, 121, 2043775, 39,
13:12:50:2, 6947, 481, 7152974, 78,
13:12:50:2, 6948, 479, 8534139, 78,
13:12:50:2, 6949, 374, 5690749, 78,
13:12:50:2, 6950, 289, 4415495, 39,
13:12:50:2, 6951, 179, 3255990, 39,
13:12:50:2, 6952, 172, 3032989, 39,
13:12:50:2, 6953, 189, 2688587, 39,
13:12:50:2, 6954, 146, 2561261, 39,
13:12:50:2, 6955, 121, 2158091, 39,
13:12:50:2, 6956, 139, 2191408, 39,
13:12:50:3, 6957, 132, 2056887, 39,
13:12:50:3, 6958, 112, 2109176, 39,
13:12:50:3, 6959, 201, 2670631, 39,
13:12:50:3, 6960, 127, 2294687, 39,
13:12:50:3, 6961, 212, 3239624, 39,
13:12:50:3, 6962, 234, 3091252, 39,
13:12:50:3, 6963, 140, 2362450, 39,
13:12:50:3, 6964, 112, 2094241, 39,
13:12:50:3, 6965, 159, 2005901, 39,
13:12:50:4, 6966, 137, 2148592, 39,
13:12:50:4, 6967, 198, 3005158, 39,
13:12:50:4, 6968, 128, 2304567, 39,
13:12:50:4, 6969, 170, 2535963, 39,
13:12:50:4, 6970, 159, 2779646, 39,
13:12:50:4, 6971, 136, 2375232, 39,
13:12:50:4, 6972, 222, 3061323, 39,
13:12:50:4, 6973, 229, 3223263, 39,
13:12:50:4, 6974, 148, 2312931, 39,
13:12:50:4, 6975, 112, 2187677, 39,
13:12:50:5, 6976, 115, 2086987, 39,
13:12:50:5, 6977, 112, 2098082, 39,
13:12:50:5, 6978, 133, 2232219, 39,
13:12:50:5, 6979, 119, 2109304, 39,
13:12:50:5, 6980, 109, 2043958, 39,
13:12:50:5, 6981, 142, 2371666, 39,
13:12:50:5, 6982, 123, 2355755, 39,
13:12:50:5, 6983, 117, 2181530, 39,
13:12:50:5, 6984, 153, 2302192, 39,
13:12:50:5, 6985, 116, 2254114, 39,
13:12:50:5, 6986, 178, 2939642, 39,
13:12:50:6, 6987, 446, 8424756, 78,
13:12:50:6, 6988, 435, 6120177, 78,
13:12:50:6, 6989, 255, 3666122, 39,
13:12:50:6, 6990, 237, 3765950, 39,
13:12:50:6, 6991, 129, 2576877, 39,
13:12:50:6, 6992, 186, 2464715, 39,
13:12:50:6, 6993, 202, 2958484, 39,
13:12:50:6, 6994, 121, 2084618, 39,
13:12:50:6, 6995, 108, 1997430, 39,
13:12:50:7, 6996, 97, 2013256, 39,
13:12:50:7, 6997, 123, 2186685, 39,
13:12:50:7, 6998, 110, 1977675, 39,
13:12:50:7, 6999, 115, 2166195, 39,
13:12:50:7, 7000, 174, 2854609, 39,
13:12:50:7, 7001, 228, 3027542, 39,
13:12:50:7, 7002, 181, 3052763, 39,
13:12:50:7, 7003, 137, 2179726, 39,
13:12:50:7, 7004, 180, 2565245, 39,
13:12:50:7, 7005, 134, 2383175, 39,
13:12:50:8, 7006, 250, 3145017, 39,
13:12:50:8, 7007, 256, 3214994, 39,
13:12:50:8, 7008, 171, 2460064, 39,
13:12:50:8, 7009, 337, 3838048, 39,
13:12:50:8, 7010, 138, 2409096, 39,
13:12:50:8, 7011, 132, 2274877, 39,
13:12:50:8, 7012, 117, 2151995, 39,
13:12:50:8, 7013, 125, 2134182, 39,
13:12:50:8, 7014, 133, 2112061, 39,
13:12:50:8, 7015, 128, 2170783, 39,
13:12:50:8, 7016, 137, 2390412, 39,
13:12:50:9, 7017, 107, 2170269, 39,
13:12:50:9, 7018, 159, 2583671, 39,
13:12:50:9, 7019, 153, 2442522, 39,
13:12:50:9, 7020, 129, 2176614, 39,
13:12:50:9, 7021, 112, 2082007, 39,
13:12:50:9, 7022, 126, 2023045, 39,
13:12:50:9, 7023, 142, 2089927, 39,
13:12:50:9, 7024, 103, 1964469, 39,
13:12:50:9, 7025, 200, 3136762, 39,
13:12:51:0, 7026, 341, 4853861, 39,
13:12:51:0, 7027, 469, 8119155, 78,
13:12:51:0, 7028, 350, 4198768, 39,
13:12:51:0, 7029, 226, 3133362, 39,
13:12:51:0, 7030, 155, 2186159, 39,
13:12:51:0, 7031, 117, 2189637, 39,
13:12:51:0, 7032, 139, 2504578, 39,
13:12:51:0, 7033, 142, 2469212, 39,
13:12:51:0, 7034, 131, 2007537, 39,
13:12:51:0, 7035, 147, 2225361, 39,
13:12:51:0, 7036, 115, 2112512, 39,
13:12:51:1, 7037, 175, 2944193, 39,
13:12:51:1, 7038, 158, 2732662, 39,
13:12:51:1, 7039, 129, 2226973, 39,
13:12:51:1, 7040, 175, 2791035, 39,
13:12:51:1, 7041, 145, 2361135, 39,
13:12:51:1, 7042, 128, 2220478, 39,
13:12:51:1, 7043, 220, 2841011, 39,
13:12:51:1, 7044, 168, 2541432, 39,
13:12:51:1, 7045, 161, 2436641, 39,
13:12:51:1, 7046, 200, 2769348, 39,
13:12:51:2, 7047, 138, 2572363, 39,
13:12:51:2, 7048, 136, 2169028, 39,
13:12:51:2, 7049, 125, 2037086, 39,
13:12:51:2, 7050, 125, 2157177, 39,
13:12:51:2, 7051, 104, 2141447, 39,
13:12:51:2, 7052, 150, 2283295, 39,
13:12:51:2, 7053, 130, 2157459, 39,
13:12:51:2, 7054, 146, 2372128, 39,
13:12:51:2, 7055, 128, 2310659, 39,
13:12:51:3, 7056, 141, 2357673, 39,
13:12:51:3, 7057, 203, 2878692, 39,
13:12:51:3, 7058, 179, 2609284, 39,
13:12:51:3, 7059, 124, 2198638, 39,
13:12:51:3, 7060, 167, 2342138, 39,
13:12:51:3, 7061, 112, 2021272, 39,
13:12:51:3, 7062, 118, 2013786, 39,
13:12:51:3, 7063, 111, 2046109, 39,
13:12:51:3, 7064, 210, 3266642, 39,
13:12:51:3, 7065, 355, 4062837, 39,
13:12:51:3, 7066, 303, 4468573, 39,
13:12:51:4, 7067, 349, 5096204, 39,
13:12:51:4, 7068, 238, 3871401, 39,
13:12:51:4, 7069, 223, 3206342, 39,
13:12:51:4, 7070, 162, 2468905, 39,
13:12:51:4, 7071, 121, 2064201, 39,
13:12:51:4, 7072, 151, 2773480, 39,
13:12:51:4, 7073, 234, 3619062, 39,
13:12:51:4, 7074, 208, 2915361, 39,
13:12:51:4, 7075, 259, 3124266, 39,
13:12:51:5, 7076, 142, 2533446, 39,
13:12:51:5, 7077, 139, 2266879, 39,
13:12:51:5, 7078, 251, 3481805, 39,
13:12:51:5, 7079, 180, 2718959, 39,
13:12:51:5, 7080, 123, 2359869, 39,
13:12:51:5, 7081, 201, 2919155, 39,
13:12:51:5, 7082, 142, 2285854, 39,
13:12:51:5, 7083, 209, 3219353, 39,
13:12:51:5, 7084, 157, 2542759, 39,
13:12:51:5, 7085, 115, 2125082, 39,
13:12:51:5, 7086, 208, 3038533, 39,
13:12:51:6, 7087, 129, 2425742, 39,
13:12:51:6, 7088, 137, 2233383, 39,
13:12:51:6, 7089, 143, 2263245, 39,
13:12:51:6, 7090, 154, 2374118, 39,
13:12:51:6, 7091, 162, 2526858, 39,
13:12:51:6, 7092, 190, 2784770, 39,
13:12:51:6, 7093, 148, 2471112, 39,
13:12:51:6, 7094, 114, 2162759, 39,
13:12:51:6, 7095, 107, 2123829, 39,
13:12:51:7, 7096, 106, 2247604, 39,
13:12:51:7, 7097, 128, 1968314, 39,
13:12:51:7, 7098, 123, 2148342, 39,
13:12:51:7, 7099, 109, 2081204, 39,
13:12:51:7, 7100, 128, 2063254, 39,
13:12:51:7, 7101, 237, 3314314, 39,
13:12:51:7, 7102, 656, 7989686, 78,
13:12:51:7, 7103, 619, 6447398, 78,
13:12:51:7, 7104, 511, 7681273, 78,
13:12:51:7, 7105, 309, 5396951, 78,
13:12:51:7, 7106, 214, 3436425, 39,
13:12:51:8, 7107, 186, 3111996, 39,
13:12:51:8, 7108, 157, 2375484, 39,
13:12:51:8, 7109, 145, 2167686, 39,
13:12:51:8, 7110, 132, 2404668, 39,
13:12:51:8, 7111, 135, 2416881, 39,
13:12:51:8, 7112, 120, 2036468, 39,
13:12:51:8, 7113, 131, 2069084, 39,
13:12:51:8, 7114, 186, 2284808, 39,
13:12:51:8, 7115, 131, 2209798, 39,
13:12:51:8, 7116, 119, 2045316, 39,
13:12:51:9, 7117, 199, 2623959, 39,
13:12:51:9, 7118, 163, 2745440, 39,
13:12:51:9, 7119, 244, 2954305, 39,
13:12:51:9, 7120, 200, 3296171, 39,
13:12:51:9, 7121, 132, 2515052, 39,
13:12:51:9, 7122, 148, 2484134, 39,
13:12:51:9, 7123, 106, 2023604, 39,
13:12:51:9, 7124, 156, 2449926, 39,
13:12:51:9, 7125, 143, 2502258, 39,
13:12:51:9, 7126, 113, 2122080, 39,
13:12:52:0, 7127, 110, 2042716, 39,
13:12:52:0, 7128, 172, 2494508, 39,
13:12:52:0, 7129, 148, 2093045, 39,
13:12:52:0, 7130, 312, 3844473, 39,
13:12:52:0, 7131, 168, 2563018, 39,
13:12:52:0, 7132, 132, 2449974, 39,
13:12:52:0, 7133, 141, 2379504, 39,
13:12:52:0, 7134, 171, 2825854, 39,
13:12:52:0, 7135, 133, 2345689, 39,
13:12:52:1, 7136, 187, 2443214, 39,
13:12:52:1, 7137, 116, 2058989, 39,
13:12:52:1, 7138, 292, 3234354, 39,
13:12:52:1, 7139, 329, 3350837, 39,
13:12:52:1, 7140, 237, 3096881, 39,
13:12:52:1, 7141, 170, 2994638, 39,
13:12:52:1, 7142, 124, 2212807, 39,
13:12:52:1, 7143, 185, 3022848, 39,
13:12:52:1, 7144, 280, 4474679, 39,
13:12:52:1, 7145, 485, 7644712, 78,
13:12:52:1, 7146, 405, 5969324, 78,
13:12:52:2, 7147, 255, 3726537, 39,
13:12:52:2, 7148, 229, 3837319, 39,
13:12:52:2, 7149, 152, 2613647, 39,
13:12:52:2, 7150, 128, 2167706, 39,
13:12:52:2, 7151, 131, 2096875, 39,
13:12:52:2, 7152, 137, 2139755, 39,
13:12:52:2, 7153, 129, 2283745, 39,
13:12:52:2, 7154, 128, 2234760, 39,
13:12:52:2, 7155, 179, 2409691, 39,
13:12:52:2, 7156, 117, 1982823, 39,
13:12:52:3, 7157, 164, 2916450, 39,
13:12:52:3, 7158, 261, 4680194, 39,
13:12:52:3, 7159, 248, 3760002, 39,
13:12:52:3, 7160, 359, 3626178, 39,
13:12:52:3, 7161, 226, 3107940, 39,
13:12:52:3, 7162, 167, 2790291, 39,
13:12:52:3, 7163, 213, 3077732, 39,
13:12:52:3, 7164, 142, 2477505, 39,
13:12:52:3, 7165, 128, 2191471, 39,
13:12:52:4, 7166, 137, 2474602, 39,
13:12:52:4, 7167, 125, 2190954, 39,
13:12:52:4, 7168, 126, 2074173, 39,
13:12:52:4, 7169, 148, 2352208, 39,
13:12:52:4, 7170, 124, 2195599, 39,
13:12:52:4, 7171, 114, 2185787, 39,
13:12:52:4, 7172, 126, 2184000, 39,
13:12:52:4, 7173, 138, 2103700, 39,
13:12:52:4, 7174, 112, 2323765, 39,
13:12:52:4, 7175, 136, 2257969, 39,
13:12:52:4, 7176, 110, 2103645, 39,
13:12:52:5, 7177, 121, 2044150, 39,
13:12:52:5, 7178, 114, 1986735, 39,
13:12:52:5, 7179, 129, 2000200, 39,
13:12:52:5, 7180, 121, 2157994, 39,
13:12:52:5, 7181, 193, 3003399, 39,
13:12:52:5, 7182, 355, 4765654, 39,
13:12:52:5, 7183, 205, 3678196, 39,
13:12:52:5, 7184, 134, 2639963, 39,
13:12:52:5, 7185, 236, 3295242, 39,
13:12:52:5, 7186, 132, 2439652, 39,
13:12:52:6, 7187, 111, 2054235, 39,
13:12:52:6, 7188, 151, 2463414, 39,
13:12:52:6, 7189, 212, 3673163, 39,
13:12:52:6, 7190, 292, 4404827, 39,
13:12:52:6, 7191, 123, 2451821, 39,
13:12:52:6, 7192, 124, 2164439, 39,
13:12:52:6, 7193, 236, 2937481, 39,
13:12:52:6, 7194, 203, 2760481, 39,
13:12:52:6, 7195, 201, 2725537, 39,
13:12:52:7, 7196, 242, 3459498, 39,
13:12:52:7, 7197, 162, 3022524, 39,
13:12:52:7, 7198, 129, 2128488, 39,
13:12:52:7, 7199, 204, 2668789, 39,
13:12:52:7, 7200, 179, 3089531, 39,
13:12:52:7, 7201, 162, 2701432, 39,
13:12:52:7, 7202, 115, 2249670, 39,
13:12:52:7, 7203, 121, 2104828, 39,
13:12:52:7, 7204, 128, 2155743, 39,
13:12:52:7, 7205, 121, 2304861, 39,
13:12:52:8, 7206, 132, 2285021, 39,
13:12:52:8, 7207, 138, 2125612, 39,
13:12:52:8, 7208, 139, 2111629, 39,
13:12:52:8, 7209, 128, 2129160, 39,
13:12:52:8, 7210, 247, 3016811, 39,
13:12:52:8, 7211, 184, 2391733, 39,
13:12:52:8, 7212, 155, 2799428, 39,
13:12:52:8, 7213, 154, 2537918, 39,
13:12:52:8, 7214, 159, 2346379, 39,
13:12:52:8, 7215, 146, 2327638, 39,
13:12:52:8, 7216, 108, 1912420, 39,
13:12:52:9, 7217, 107, 1949785, 39,
13:12:52:9, 7218, 114, 1961885, 39,
13:12:52:9, 7219, 125, 2003477, 39,
13:12:52:9, 7220, 245, 3097408, 39,
13:12:52:9, 7221, 222, 3245118, 39,
13:12:52:9, 7222, 557, 8454901, 78,
13:12:52:9, 7223, 623, 8528640, 78,
13:12:52:9, 7224, 345, 5821317, 78,
13:12:52:9, 7225, 195, 3478877, 39,
13:12:53:0, 7226, 138, 2398228, 39,
13:12:53:0, 7227, 140, 2493197, 39,
13:12:53:0, 7228, 132, 2290916, 39,
13:12:53:0, 7229, 115, 2192472, 39,
13:12:53:0, 7230, 124, 2142262, 39,
13:12:53:0, 7231, 129, 2127578, 39,
13:12:53:0, 7232, 126, 2259276, 39,
13:12:53:0, 7233, 276, 3130383, 39,
13:12:53:0, 7234, 174, 2366956, 39,
13:12:53:0, 7235, 156, 2450855, 39,
13:12:53:0, 7236, 129, 2030646, 39,
13:12:53:1, 7237, 137, 2096962, 39,
13:12:53:1, 7238, 149, 2479894, 39,
13:12:53:1, 7239, 126, 2110954, 39,
13:12:53:1, 7240, 159, 2800191, 39,
13:12:53:1, 7241, 413, 6835666, 78,
13:12:53:1, 7242, 1637, 12248354, 195,
13:12:53:1, 7243, 4154, 42671552, 547,
13:12:53:1, 7244, 2972, 39013335, 469,
13:12:53:1, 7245, 1583, 21906671, 234,
13:12:53:1, 7246, 1132, 11693269, 156,
13:12:53:2, 7247, 195, 3115090, 39,
13:12:53:2, 7248, 331, 4305798, 39,
13:12:53:2, 7249, 303, 3867944, 39,
13:12:53:2, 7250, 345, 4450348, 39,
13:12:53:2, 7251, 140, 2368735, 39,
13:12:53:2, 7252, 119, 2176122, 39,
13:12:53:2, 7253, 115, 2110118, 39,
13:12:53:2, 7254, 114, 2078712, 39,
13:12:53:2, 7255, 106, 1912317, 39,
13:12:53:2, 7256, 168, 2333949, 39,
13:12:53:3, 7257, 140, 1889424, 39,
13:12:53:3, 7258, 110, 1806164, 1,
13:12:53:3, 7259, 164, 2169468, 39,
13:12:53:3, 7260, 280, 3287127, 39,
13:12:53:3, 7261, 184, 3012643, 39,
13:12:53:3, 7262, 110, 1895800, 39,
13:12:53:3, 7263, 102, 1966001, 39,
13:12:53:3, 7264, 132, 2183478, 39,
13:12:53:3, 7265, 117, 2067025, 39,
13:12:53:4, 7266, 123, 1860147, 39,
13:12:53:4, 7267, 139, 1952902, 39,
13:12:53:4, 7268, 134, 2147871, 39,
13:12:53:4, 7269, 183, 2458289, 39,
13:12:53:4, 7270, 120, 2206323, 39,
13:12:53:4, 7271, 106, 1905802, 39,
13:12:53:4, 7272, 118, 2003025, 39,
13:12:53:4, 7273, 105, 1837361, 39,
13:12:53:4, 7274, 114, 1953328, 39,
13:12:53:4, 7275, 145, 1928544, 39,
13:12:53:4, 7276, 96, 1777947, 1,
13:12:53:5, 7277, 101, 1911211, 39,
13:12:53:5, 7278, 104, 1768678, 1,
13:12:53:5, 7279, 140, 1983231, 39,
13:12:53:5, 7280, 133, 2064589, 39,
13:12:53:5, 7281, 203, 2510065, 39,
13:12:53:5, 7282, 554, 4159602, 39,
13:12:53:5, 7283, 343, 3178512, 39,
13:12:53:5, 7284, 667, 7411482, 78,
13:12:53:5, 7285, 585, 6122325, 78,
13:12:53:6, 7286, 3751, 13135022, 234,
13:12:53:6, 7287, 4536, 46217297, 586,
13:12:53:6, 7288, 1806, 18652472, 234,
13:12:53:6, 7289, 297, 3377760, 39,
13:12:53:6, 7290, 197, 2869156, 39,
13:12:53:6, 7291, 1524, 12273165, 156,
13:12:53:6, 7292, 923, 7224483, 78,
13:12:53:6, 7293, 182, 2816568, 39,
13:12:53:6, 7294, 132, 2100394, 39,
13:12:53:6, 7295, 215, 2450777, 39,
13:12:53:6, 7296, 196, 2385719, 39,
13:12:53:7, 7297, 149, 2463848, 39,
13:12:53:7, 7298, 144, 2170453, 39,
13:12:53:7, 7299, 251, 2813568, 39,
13:12:53:7, 7300, 179, 2626488, 39,
13:12:53:7, 7301, 117, 2002704, 39,
13:12:53:7, 7302, 123, 2261476, 39,
13:12:53:7, 7303, 129, 2120879, 39,
13:12:53:7, 7304, 135, 2220235, 39,
13:12:53:7, 7305, 173, 2695967, 39,
13:12:53:7, 7306, 309, 3461280, 39,
13:12:53:8, 7307, 208, 2332191, 39,
13:12:53:8, 7308, 108, 1920228, 39,
13:12:53:8, 7309, 143, 2039559, 39,
13:12:53:8, 7310, 135, 2248929, 39,
13:12:53:8, 7311, 137, 1934492, 39,
13:12:53:8, 7312, 134, 1778963, 1,
13:12:53:8, 7313, 195, 2501459, 39,
13:12:53:8, 7314, 109, 2004948, 39,
13:12:53:8, 7315, 121, 2074115, 39,
13:12:53:9, 7316, 124, 1978967, 39,
13:12:53:9, 7317, 118, 1782536, 1,
13:12:53:9, 7318, 128, 1959129, 39,
13:12:53:9, 7319, 95, 1818732, 1,
13:12:53:9, 7320, 134, 1965288, 39,
13:12:53:9, 7321, 108, 2035987, 39,
13:12:53:9, 7322, 138, 2544671, 39,
13:12:53:9, 7323, 138, 2174799, 39,
13:12:53:9, 7324, 118, 2048114, 39,
13:12:53:9, 7325, 163, 2280702, 39,
13:12:54:0, 7326, 132, 2169260, 39,
13:12:54:0, 7327, 118, 1935531, 39,
13:12:54:0, 7328, 129, 1834173, 39,
13:12:54:0, 7329, 121, 1929932, 39,
13:12:54:0, 7330, 132, 1899597, 39,
13:12:54:0, 7331, 137, 2320232, 39,
13:12:54:0, 7332, 121, 2046671, 39,
13:12:54:0, 7333, 1199, 14377673, 195,
13:12:54:0, 7334, 1082, 11351122, 117,
13:12:54:0, 7335, 192, 2777931, 39,
13:12:54:0, 7336, 158, 2402006, 39,
13:12:54:1, 7337, 104, 1904939, 39,
13:12:54:1, 7338, 136, 2142116, 39,
13:12:54:1, 7339, 102, 1844097, 39,
13:12:54:1, 7340, 128, 1944377, 39,
13:12:54:1, 7341, 103, 1942014, 39,
13:12:54:1, 7342, 121, 2267179, 39,
13:12:54:1, 7343, 173, 2361904, 39,
13:12:54:1, 7344, 139, 2164932, 39,
13:12:54:1, 7345, 175, 2199227, 39,
13:12:54:1, 7346, 200, 2426445, 39,
13:12:54:2, 7347, 146, 2143665, 39,
13:12:54:2, 7348, 123, 1901294, 39,
13:12:54:2, 7349, 117, 1954047, 39,
13:12:54:2, 7350, 96, 1842480, 39,
13:12:54:2, 7351, 118, 1948842, 39,
13:12:54:2, 7352, 105, 1806158, 39,
13:12:54:2, 7353, 103, 1845353, 39,
13:12:54:2, 7354, 153, 2357788, 39,
13:12:54:2, 7355, 136, 2017995, 39,
13:12:54:3, 7356, 117, 1956814, 39,
13:12:54:3, 7357, 104, 1808328, 39,
13:12:54:3, 7358, 117, 1922553, 39,
13:12:54:3, 7359, 112, 1773866, 1,
13:12:54:3, 7360, 127, 2289099, 39,
13:12:54:3, 7361, 102, 1945236, 39,
13:12:54:3, 7362, 133, 2152970, 39,
13:12:54:3, 7363, 114, 1949095, 39,
13:12:54:3, 7364, 177, 2577940, 39,
13:12:54:3, 7365, 105, 1913182, 39,
13:12:54:4, 7366, 135, 2003375, 39,
13:12:54:4, 7367, 135, 2096890, 39,
13:12:54:4, 7368, 128, 1894971, 39,
13:12:54:4, 7369, 126, 1900925, 39,
13:12:54:4, 7370, 197, 2185835, 39,
13:12:54:4, 7371, 328, 3838817, 39,
13:12:54:4, 7372, 218, 2960121, 39,
13:12:54:4, 7373, 115, 2057215, 39,
13:12:54:4, 7374, 98, 1801764, 1,
13:12:54:4, 7375, 101, 1856373, 39,
13:12:54:4, 7376, 109, 1848057, 39,
13:12:54:5, 7377, 95, 1868822, 39,
13:12:54:5, 7378, 199, 2292186, 39,
13:12:54:5, 7379, 140, 2225806, 39,
13:12:54:5, 7380, 115, 2045097, 39,
13:12:54:5, 7381, 165, 2120029, 39,
13:12:54:5, 7382, 113, 2063126, 39,
13:12:54:5, 7383, 108, 1852184, 39,
13:12:54:5, 7384, 124, 1912270, 39,
13:12:54:5, 7385, 117, 1854738, 39,
13:12:54:6, 7386, 104, 1835927, 39,
13:12:54:6, 7387, 124, 1973913, 39,
13:12:54:6, 7388, 142, 2002287, 39,
13:12:54:6, 7389, 103, 1987522, 39,
13:12:54:6, 7390, 131, 2205444, 39,
13:12:54:6, 7391, 120, 1920569, 39,
13:12:54:6, 7392, 93, 1890715, 39,
13:12:54:6, 7393, 107, 1820964, 39,
13:12:54:6, 7394, 117, 1948540, 39,
13:12:54:6, 7395, 99, 1783456, 1,
13:12:54:7, 7396, 108, 1895294, 39,
13:12:54:7, 7397, 103, 1780980, 1,
13:12:54:7, 7398, 108, 2017260, 39,
13:12:54:7, 7399, 170, 2662484, 39,
13:12:54:7, 7400, 144, 2300847, 39,
13:12:54:7, 7401, 96, 1848413, 39,
13:12:54:7, 7402, 96, 1885742, 39,
13:12:54:7, 7403, 107, 1993894, 39,
13:12:54:7, 7404, 98, 1942114, 39,
13:12:54:7, 7405, 109, 1899597, 39,
13:12:54:8, 7406, 142, 2034131, 39,
13:12:54:8, 7407, 134, 2073485, 39,
13:12:54:8, 7408, 110, 1889541, 39,
13:12:54:8, 7409, 109, 1902927, 39,
13:12:54:8, 7410, 132, 1956228, 39,
13:12:54:8, 7411, 112, 1872143, 39,
13:12:54:8, 7412, 124, 2205980, 39,
13:12:54:8, 7413, 159, 2177687, 39,
13:12:54:8, 7414, 125, 1997266, 39,
13:12:54:8, 7415, 167, 2352905, 39,
13:12:54:8, 7416, 129, 2300075, 39,
13:12:54:9, 7417, 113, 2021428, 39,
13:12:54:9, 7418, 133, 1955424, 39,
13:12:54:9, 7419, 142, 2283070, 39,
13:12:54:9, 7420, 151, 2268548, 39,
13:12:54:9, 7421, 112, 2078603, 39,
13:12:54:9, 7422, 119, 2099442, 39,
13:12:54:9, 7423, 101, 1937462, 39,
13:12:54:9, 7424, 114, 1880768, 39,
13:12:54:9, 7425, 93, 1837692, 39,
13:12:54:9, 7426, 109, 1860403, 39,
13:12:55:0, 7427, 126, 2101806, 39,
13:12:55:0, 7428, 114, 1908809, 39,
13:12:55:0, 7429, 134, 2063377, 39,
13:12:55:0, 7430, 163, 2392709, 39,
13:12:55:0, 7431, 104, 1936141, 39,
13:12:55:0, 7432, 112, 1865374, 39,
13:12:55:0, 7433, 108, 1714731, 1,
13:12:55:0, 7434, 125, 1853730, 39,
13:12:55:0, 7435, 109, 1808406, 39,
13:12:55:1, 7436, 116, 1942091, 39,
13:12:55:1, 7437, 135, 2042030, 39,
13:12:55:1, 7438, 136, 2071482, 39,
13:12:55:1, 7439, 101, 1757284, 1,
13:12:55:1, 7440, 98, 1837069, 39,
13:12:55:1, 7441, 106, 1812853, 39,
13:12:55:1, 7442, 122, 2012644, 39,
13:12:55:1, 7443, 116, 1942763, 39,
13:12:55:1, 7444, 115, 2133740, 39,
13:12:55:1, 7445, 133, 2033716, 39,
13:12:55:2, 7446, 115, 2152114, 39,
13:12:55:2, 7447, 134, 2156507, 39,
13:12:55:2, 7448, 156, 2428762, 39,
13:12:55:2, 7449, 123, 2092869, 39,
13:12:55:2, 7450, 110, 1906945, 39,
13:12:55:2, 7451, 125, 1945734, 39,
13:12:55:2, 7452, 166, 1969742, 39,
13:12:55:2, 7453, 127, 2086586, 39,
13:12:55:2, 7454, 125, 2055691, 39,
13:12:55:2, 7455, 106, 1813720, 39,
13:12:55:2, 7456, 117, 1946314, 39,
13:12:55:3, 7457, 112, 1960367, 39,
13:12:55:3, 7458, 96, 1813902, 39,
13:12:55:3, 7459, 142, 2023850, 39,
13:12:55:3, 7460, 117, 2156733, 39,
13:12:55:3, 7461, 109, 1929057, 39,
13:12:55:3, 7462, 186, 2592340, 39,
13:12:55:3, 7463, 132, 2333597, 39,
13:12:55:3, 7464, 150, 2075738, 39,
13:12:55:3, 7465, 141, 2264844, 39,
13:12:55:4, 7466, 215, 2785434, 39,
13:12:55:4, 7467, 115, 2087793, 39,
13:12:55:4, 7468, 115, 1931708, 39,
13:12:55:4, 7469, 167, 2328948, 39,
13:12:55:4, 7470, 109, 1871712, 39,
13:12:55:4, 7471, 178, 2241090, 39,
13:12:55:4, 7472, 104, 1868765, 39,
13:12:55:4, 7473, 139, 2186997, 39,
13:12:55:4, 7474, 132, 2162433, 39,
13:12:55:4, 7475, 140, 2043699, 39,
13:12:55:5, 7476, 105, 2196022, 39,
13:12:55:5, 7477, 96, 1897718, 39,
13:12:55:5, 7478, 116, 1886646, 39,
13:12:55:5, 7479, 170, 2401115, 39,
13:12:55:5, 7480, 166, 2335647, 39,
13:12:55:5, 7481, 110, 1970341, 39,
13:12:55:5, 7482, 101, 1954707, 39,
13:12:55:5, 7483, 98, 1879501, 39,
13:12:55:5, 7484, 110, 1979201, 39,
13:12:55:5, 7485, 117, 1972947, 39,
13:12:55:5, 7486, 109, 1806192, 1,
13:12:55:6, 7487, 128, 2100856, 39,
13:12:55:6, 7488, 115, 2058973, 39,
13:12:55:6, 7489, 153, 1995487, 39,
13:12:55:6, 7490, 104, 1763709, 1,
13:12:55:6, 7491, 110, 2042899, 39,
13:12:55:6, 7492, 133, 1909706, 39,
13:12:55:6, 7493, 144, 2339082, 39,
13:12:55:6, 7494, 112, 1998284, 39,
13:12:55:6, 7495, 109, 1976755, 39,
13:12:55:6, 7496, 107, 1983439, 39,
13:12:55:7, 7497, 134, 2250502, 39,
13:12:55:7, 7498, 118, 1969287, 39,
13:12:55:7, 7499, 120, 2208287, 39,
13:12:55:7, 7500, 125, 2004209, 39,
