21/06/11/ 13:10:26
Gain= 20dB   HPF=30kHz
Mode=10msecモード
　　
Time,Number,Amplitude(mV),Energy,RMS(mV)
13:10:45:0, 1854, 260, 4171591, 39,
13:10:45:0, 1855, 261, 4471988, 39,
13:10:45:0, 1856, 267, 4347598, 39,
13:10:45:0, 1857, 258, 4517879, 39,
13:10:45:0, 1858, 234, 4815048, 39,
13:10:45:0, 1859, 255, 4479648, 39,
13:10:45:0, 1860, 248, 4198888, 39,
13:10:45:0, 1861, 234, 4319062, 39,
13:10:45:0, 1862, 281, 4430089, 39,
13:10:45:0, 1863, 290, 4370933, 39,
13:10:45:1, 1864, 286, 4439511, 39,
13:10:45:1, 1865, 270, 4978569, 39,
13:10:45:1, 1866, 258, 4555951, 39,
13:10:45:1, 1867, 292, 4315920, 39,
13:10:45:1, 1868, 263, 4702884, 39,
13:10:45:1, 1869, 258, 4777862, 39,
13:10:45:1, 1870, 283, 4534628, 39,
13:10:45:1, 1871, 219, 4196935, 39,
13:10:45:1, 1872, 237, 4455987, 39,
13:10:45:1, 1873, 255, 4057496, 39,
13:10:45:1, 1874, 277, 4737016, 39,
13:10:45:2, 1875, 286, 4642095, 39,
13:10:45:2, 1876, 365, 5214720, 39,
13:10:45:2, 1877, 367, 4840367, 39,
13:10:45:2, 1878, 262, 4360139, 39,
13:10:45:2, 1879, 283, 4397111, 39,
13:10:45:2, 1880, 236, 4458821, 39,
13:10:45:2, 1881, 294, 4712528, 39,
13:10:45:2, 1882, 261, 4309205, 39,
13:10:45:2, 1883, 297, 4589913, 39,
13:10:45:2, 1884, 219, 4275404, 39,
13:10:45:3, 1885, 261, 4354704, 39,
13:10:45:3, 1886, 232, 4232657, 39,
13:10:45:3, 1887, 253, 4247777, 39,
13:10:45:3, 1888, 252, 4388037, 39,
13:10:45:3, 1889, 247, 4324826, 39,
13:10:45:3, 1890, 266, 4303641, 39,
13:10:45:3, 1891, 261, 4383884, 39,
13:10:45:3, 1892, 266, 4199546, 39,
13:10:45:3, 1893, 248, 4454032, 39,
13:10:45:4, 1894, 219, 4014803, 39,
13:10:45:4, 1895, 277, 4571953, 39,
13:10:45:4, 1896, 316, 4432923, 39,
13:10:45:4, 1897, 257, 4479463, 39,
13:10:45:4, 1898, 244, 4592673, 39,
13:10:45:4, 1899, 220, 4136126, 39,
13:10:45:4, 1900, 255, 4549860, 39,
13:10:45:4, 1901, 281, 5137244, 39,
13:10:45:4, 1902, 283, 5060765, 39,
13:10:45:4, 1903, 256, 4566137, 39,
13:10:45:5, 1904, 269, 5308085, 39,
13:10:45:5, 1905, 252, 4371295, 39,
13:10:45:5, 1906, 278, 4159334, 39,
13:10:45:5, 1907, 265, 4429364, 39,
13:10:45:5, 1908, 284, 4503713, 39,
13:10:45:5, 1909, 271, 4609555, 39,
13:10:45:5, 1910, 231, 4253194, 39,
13:10:45:5, 1911, 245, 4394343, 39,
13:10:45:5, 1912, 238, 4456634, 39,
13:10:45:5, 1913, 255, 4679918, 39,
13:10:45:5, 1914, 215, 4615522, 39,
13:10:45:6, 1915, 242, 4502969, 39,
13:10:45:6, 1916, 308, 4121182, 39,
13:10:45:6, 1917, 248, 4348874, 39,
13:10:45:6, 1918, 259, 4045024, 39,
13:10:45:6, 1919, 217, 4090908, 39,
13:10:45:6, 1920, 262, 4088387, 39,
13:10:45:6, 1921, 247, 4191714, 39,
13:10:45:6, 1922, 217, 4048524, 39,
13:10:45:6, 1923, 233, 4127021, 39,
13:10:45:7, 1924, 267, 4076032, 39,
13:10:45:7, 1925, 231, 4381015, 39,
13:10:45:7, 1926, 226, 4432683, 39,
13:10:45:7, 1927, 256, 4515843, 39,
13:10:45:7, 1928, 242, 4590786, 39,
13:10:45:7, 1929, 581, 8536429, 78,
13:10:45:7, 1930, 637, 9303013, 117,
13:10:45:7, 1931, 272, 5393477, 39,
13:10:45:7, 1932, 444, 6377205, 78,
13:10:45:7, 1933, 267, 4740844, 39,
13:10:45:7, 1934, 413, 5533457, 78,
13:10:45:8, 1935, 250, 4690492, 39,
13:10:45:8, 1936, 275, 4685105, 39,
13:10:45:8, 1937, 251, 4230920, 39,
13:10:45:8, 1938, 256, 4431782, 39,
13:10:45:8, 1939, 402, 4935975, 39,
13:10:45:8, 1940, 273, 4824569, 39,
13:10:45:8, 1941, 356, 4601051, 39,
13:10:45:8, 1942, 255, 4257083, 39,
13:10:45:8, 1943, 272, 4428595, 39,
13:10:45:9, 1944, 250, 4425560, 39,
13:10:45:9, 1945, 245, 4473566, 39,
13:10:45:9, 1946, 312, 4467885, 39,
13:10:45:9, 1947, 235, 4425473, 39,
13:10:45:9, 1948, 253, 4200461, 39,
13:10:45:9, 1949, 222, 4229775, 39,
13:10:45:9, 1950, 253, 4137295, 39,
13:10:45:9, 1951, 226, 4170839, 39,
13:10:45:9, 1952, 219, 4486671, 39,
13:10:45:9, 1953, 248, 4496172, 39,
13:10:46:0, 1954, 258, 4190296, 39,
13:10:46:0, 1955, 237, 4533264, 39,
13:10:46:0, 1956, 260, 4576574, 39,
13:10:46:0, 1957, 235, 4410408, 39,
13:10:46:0, 1958, 242, 4572996, 39,
13:10:46:0, 1959, 257, 4616819, 39,
13:10:46:0, 1960, 225, 4473882, 39,
13:10:46:0, 1961, 249, 4389828, 39,
13:10:46:0, 1962, 239, 4617406, 39,
13:10:46:0, 1963, 312, 4516094, 39,
13:10:46:0, 1964, 251, 4539126, 39,
13:10:46:1, 1965, 263, 4580115, 39,
13:10:46:1, 1966, 239, 4466064, 39,
13:10:46:1, 1967, 229, 4254600, 39,
13:10:46:1, 1968, 347, 4653588, 39,
13:10:46:1, 1969, 244, 4653460, 39,
13:10:46:1, 1970, 262, 4514835, 39,
13:10:46:1, 1971, 308, 4672726, 39,
13:10:46:1, 1972, 243, 4455177, 39,
13:10:46:1, 1973, 536, 6521049, 78,
13:10:46:2, 1974, 504, 5617109, 78,
13:10:46:2, 1975, 332, 4961756, 39,
13:10:46:2, 1976, 312, 4389728, 39,
13:10:46:2, 1977, 236, 4078906, 39,
13:10:46:2, 1978, 220, 4098665, 39,
13:10:46:2, 1979, 251, 4315911, 39,
13:10:46:2, 1980, 302, 4360249, 39,
13:10:46:2, 1981, 389, 5371230, 78,
13:10:46:2, 1982, 397, 5096370, 39,
13:10:46:2, 1983, 264, 4303702, 39,
13:10:46:3, 1984, 220, 4137258, 39,
13:10:46:3, 1985, 293, 4526109, 39,
13:10:46:3, 1986, 234, 4383980, 39,
13:10:46:3, 1987, 220, 4246104, 39,
13:10:46:3, 1988, 291, 4555156, 39,
13:10:46:3, 1989, 316, 4752912, 39,
13:10:46:3, 1990, 281, 4702196, 39,
13:10:46:3, 1991, 291, 4564195, 39,
13:10:46:3, 1992, 276, 4682829, 39,
13:10:46:3, 1993, 259, 4577254, 39,
13:10:46:3, 1994, 251, 4788813, 39,
13:10:46:4, 1995, 269, 4606722, 39,
13:10:46:4, 1996, 268, 4464608, 39,
13:10:46:4, 1997, 295, 4576062, 39,
13:10:46:4, 1998, 276, 4637223, 39,
13:10:46:4, 1999, 314, 4553233, 39,
13:10:46:4, 2000, 214, 4096499, 39,
13:10:46:4, 2001, 270, 4331177, 39,
13:10:46:4, 2002, 201, 4244867, 39,
13:10:46:4, 2003, 249, 4314457, 39,
13:10:46:4, 2004, 235, 4479280, 39,
13:10:46:5, 2005, 270, 4422490, 39,
13:10:46:5, 2006, 215, 4270387, 39,
13:10:46:5, 2007, 247, 4289389, 39,
13:10:46:5, 2008, 250, 4219179, 39,
13:10:46:5, 2009, 250, 4406612, 39,
13:10:46:5, 2010, 264, 4468864, 39,
13:10:46:5, 2011, 264, 4553978, 39,
13:10:46:5, 2012, 231, 4257127, 39,
13:10:46:5, 2013, 257, 4301003, 39,
13:10:46:6, 2014, 231, 4195919, 39,
13:10:46:6, 2015, 242, 4292880, 39,
13:10:46:6, 2016, 248, 4480416, 39,
13:10:46:6, 2017, 287, 4548255, 39,
13:10:46:6, 2018, 245, 4552814, 39,
13:10:46:6, 2019, 259, 4577007, 39,
13:10:46:6, 2020, 268, 4515979, 39,
13:10:46:6, 2021, 226, 4330041, 39,
13:10:46:6, 2022, 258, 4496801, 39,
13:10:46:6, 2023, 533, 5988243, 78,
13:10:46:6, 2024, 271, 5000122, 39,
13:10:46:7, 2025, 234, 4466319, 39,
13:10:46:7, 2026, 276, 4527123, 39,
13:10:46:7, 2027, 237, 4208375, 39,
13:10:46:7, 2028, 233, 4415726, 39,
13:10:46:7, 2029, 216, 4264633, 39,
13:10:46:7, 2030, 254, 4676378, 39,
13:10:46:7, 2031, 275, 4425398, 39,
13:10:46:7, 2032, 262, 4382176, 39,
13:10:46:7, 2033, 245, 4123994, 39,
13:10:46:7, 2034, 260, 4157851, 39,
13:10:46:8, 2035, 270, 4345719, 39,
13:10:46:8, 2036, 259, 4332599, 39,
13:10:46:8, 2037, 378, 5875103, 78,
13:10:46:8, 2038, 326, 5257710, 39,
13:10:46:8, 2039, 365, 5332365, 78,
13:10:46:8, 2040, 269, 4452477, 39,
13:10:46:8, 2041, 295, 4825860, 39,
13:10:46:8, 2042, 239, 4295545, 39,
13:10:46:8, 2043, 265, 4340268, 39,
13:10:46:8, 2044, 253, 4539732, 39,
13:10:46:9, 2045, 239, 4611652, 39,
13:10:46:9, 2046, 259, 4543823, 39,
13:10:46:9, 2047, 246, 4365716, 39,
13:10:46:9, 2048, 253, 4702774, 39,
13:10:46:9, 2049, 261, 4499012, 39,
13:10:46:9, 2050, 266, 4508894, 39,
13:10:46:9, 2051, 262, 4224783, 39,
13:10:46:9, 2052, 251, 4505538, 39,
13:10:46:9, 2053, 244, 4376716, 39,
13:10:47:0, 2054, 259, 4135798, 39,
13:10:47:0, 2055, 278, 4690753, 39,
13:10:47:0, 2056, 249, 4512750, 39,
13:10:47:0, 2057, 248, 4456307, 39,
13:10:47:0, 2058, 302, 4481984, 39,
13:10:47:0, 2059, 249, 4071538, 39,
13:10:47:0, 2060, 250, 4153025, 39,
13:10:47:0, 2061, 242, 4515952, 39,
13:10:47:0, 2062, 233, 4307323, 39,
13:10:47:0, 2063, 218, 4229560, 39,
13:10:47:1, 2064, 333, 4714632, 39,
13:10:47:1, 2065, 238, 4474937, 39,
13:10:47:1, 2066, 336, 5185418, 39,
13:10:47:1, 2067, 253, 4500597, 39,
13:10:47:1, 2068, 236, 4267871, 39,
13:10:47:1, 2069, 208, 4315065, 39,
13:10:47:1, 2070, 449, 5132185, 39,
13:10:47:1, 2071, 253, 4806529, 39,
13:10:47:1, 2072, 245, 4290387, 39,
13:10:47:1, 2073, 245, 4482804, 39,
13:10:47:1, 2074, 284, 4333851, 39,
13:10:47:2, 2075, 231, 4374065, 39,
13:10:47:2, 2076, 270, 4200504, 39,
13:10:47:2, 2077, 259, 4442482, 39,
13:10:47:2, 2078, 277, 4652111, 39,
13:10:47:2, 2079, 342, 4985118, 39,
13:10:47:2, 2080, 259, 4500683, 39,
13:10:47:2, 2081, 250, 4533046, 39,
13:10:47:2, 2082, 231, 4329526, 39,
13:10:47:2, 2083, 249, 4528048, 39,
13:10:47:2, 2084, 350, 4578665, 39,
13:10:47:3, 2085, 278, 4643837, 39,
13:10:47:3, 2086, 294, 4621327, 39,
13:10:47:3, 2087, 272, 4339554, 39,
13:10:47:3, 2088, 305, 4989314, 39,
13:10:47:3, 2089, 217, 4267018, 39,
13:10:47:3, 2090, 268, 4516001, 39,
13:10:47:3, 2091, 224, 4370463, 39,
13:10:47:3, 2092, 246, 4293334, 39,
13:10:47:3, 2093, 269, 4773373, 39,
13:10:47:4, 2094, 233, 4240968, 39,
13:10:47:4, 2095, 273, 4510639, 39,
13:10:47:4, 2096, 223, 4339406, 39,
13:10:47:4, 2097, 358, 5510744, 78,
13:10:47:4, 2098, 237, 4304392, 39,
13:10:47:4, 2099, 270, 4633623, 39,
13:10:47:4, 2100, 268, 4577650, 39,
13:10:47:4, 2101, 270, 4536415, 39,
13:10:47:4, 2102, 265, 4640329, 39,
13:10:47:4, 2103, 275, 4493197, 39,
13:10:47:5, 2104, 303, 4576362, 39,
13:10:47:5, 2105, 277, 4390780, 39,
13:10:47:5, 2106, 259, 4529774, 39,
13:10:47:5, 2107, 237, 4342343, 39,
13:10:47:5, 2108, 245, 4470404, 39,
13:10:47:5, 2109, 262, 4328352, 39,
13:10:47:5, 2110, 241, 4494066, 39,
13:10:47:5, 2111, 289, 4310483, 39,
13:10:47:5, 2112, 232, 4231351, 39,
13:10:47:5, 2113, 277, 4172715, 39,
13:10:47:6, 2114, 269, 4561860, 39,
13:10:47:6, 2115, 283, 4351423, 39,
13:10:47:6, 2116, 244, 4281987, 39,
13:10:47:6, 2117, 209, 4318115, 39,
13:10:47:6, 2118, 263, 4315159, 39,
13:10:47:6, 2119, 248, 4225393, 39,
13:10:47:6, 2120, 231, 4476645, 39,
13:10:47:6, 2121, 258, 4606279, 39,
13:10:47:6, 2122, 235, 4644415, 39,
13:10:47:6, 2123, 301, 4722958, 39,
13:10:47:6, 2124, 254, 4399004, 39,
13:10:47:7, 2125, 272, 4406442, 39,
13:10:47:7, 2126, 267, 4433205, 39,
13:10:47:7, 2127, 261, 4350037, 39,
13:10:47:7, 2128, 256, 4377268, 39,
13:10:47:7, 2129, 350, 5066296, 39,
13:10:47:7, 2130, 236, 4483581, 39,
13:10:47:7, 2131, 240, 4504783, 39,
13:10:47:7, 2132, 270, 4206097, 39,
13:10:47:7, 2133, 233, 4354070, 39,
13:10:47:7, 2134, 311, 5216925, 39,
13:10:47:8, 2135, 301, 5499249, 78,
13:10:47:8, 2136, 272, 4870228, 39,
13:10:47:8, 2137, 284, 4309600, 39,
13:10:47:8, 2138, 251, 4319408, 39,
13:10:47:8, 2139, 289, 4672608, 39,
13:10:47:8, 2140, 248, 4096226, 39,
13:10:47:8, 2141, 259, 4268611, 39,
13:10:47:8, 2142, 259, 4365722, 39,
13:10:47:8, 2143, 303, 4739332, 39,
13:10:47:9, 2144, 395, 5040054, 39,
13:10:47:9, 2145, 247, 4422873, 39,
13:10:47:9, 2146, 248, 4258166, 39,
13:10:47:9, 2147, 239, 4031641, 39,
13:10:47:9, 2148, 272, 4301075, 39,
13:10:47:9, 2149, 267, 4200911, 39,
13:10:47:9, 2150, 276, 4402726, 39,
13:10:47:9, 2151, 278, 4196930, 39,
13:10:47:9, 2152, 220, 4263579, 39,
13:10:47:9, 2153, 260, 4647392, 39,
13:10:47:9, 2154, 253, 4443103, 39,
13:10:48:0, 2155, 340, 5650817, 78,
13:10:48:0, 2156, 367, 5048890, 39,
13:10:48:0, 2157, 231, 4874459, 39,
13:10:48:0, 2158, 251, 4592999, 39,
13:10:48:0, 2159, 278, 5048587, 39,
13:10:48:0, 2160, 280, 4551353, 39,
13:10:48:0, 2161, 258, 4520399, 39,
13:10:48:0, 2162, 253, 4365168, 39,
13:10:48:0, 2163, 239, 4360704, 39,
13:10:48:0, 2164, 247, 4205056, 39,
13:10:48:1, 2165, 240, 4454455, 39,
13:10:48:1, 2166, 258, 4158831, 39,
13:10:48:1, 2167, 236, 3988934, 39,
13:10:48:1, 2168, 231, 4079544, 39,
13:10:48:1, 2169, 294, 4311975, 39,
13:10:48:1, 2170, 267, 4448654, 39,
13:10:48:1, 2171, 208, 4050991, 39,
13:10:48:1, 2172, 240, 4398295, 39,
13:10:48:1, 2173, 261, 4260989, 39,
13:10:48:2, 2174, 314, 4190995, 39,
13:10:48:2, 2175, 253, 4383749, 39,
13:10:48:2, 2176, 234, 4428990, 39,
13:10:48:2, 2177, 294, 5150135, 39,
13:10:48:2, 2178, 270, 4424918, 39,
13:10:48:2, 2179, 273, 4614277, 39,
13:10:48:2, 2180, 210, 4408254, 39,
13:10:48:2, 2181, 300, 5014040, 39,
13:10:48:2, 2182, 294, 4562324, 39,
13:10:48:2, 2183, 335, 5273947, 39,
13:10:48:3, 2184, 280, 4516149, 39,
13:10:48:3, 2185, 253, 4283809, 39,
13:10:48:3, 2186, 231, 4197058, 39,
13:10:48:3, 2187, 251, 4479129, 39,
13:10:48:3, 2188, 247, 4099806, 39,
13:10:48:3, 2189, 231, 4478898, 39,
13:10:48:3, 2190, 292, 4745154, 39,
13:10:48:3, 2191, 311, 5094625, 39,
13:10:48:3, 2192, 233, 4380483, 39,
13:10:48:3, 2193, 295, 4384611, 39,
13:10:48:3, 2194, 245, 4359752, 39,
13:10:48:4, 2195, 260, 4332992, 39,
13:10:48:4, 2196, 287, 4477162, 39,
13:10:48:4, 2197, 204, 4070867, 39,
13:10:48:4, 2198, 252, 4264652, 39,
13:10:48:4, 2199, 232, 4241554, 39,
13:10:48:4, 2200, 258, 4252397, 39,
13:10:48:4, 2201, 242, 4265816, 39,
13:10:48:4, 2202, 233, 4269946, 39,
13:10:48:4, 2203, 239, 4673988, 39,
13:10:48:4, 2204, 239, 4390583, 39,
13:10:48:5, 2205, 253, 4263395, 39,
13:10:48:5, 2206, 266, 4471458, 39,
13:10:48:5, 2207, 255, 4703963, 39,
13:10:48:5, 2208, 280, 4727728, 39,
13:10:48:5, 2209, 227, 4320700, 39,
13:10:48:5, 2210, 273, 4620597, 39,
13:10:48:5, 2211, 264, 4689917, 39,
13:10:48:5, 2212, 240, 4221274, 39,
13:10:48:5, 2213, 281, 4753710, 39,
13:10:48:6, 2214, 219, 4500378, 39,
13:10:48:6, 2215, 281, 4808084, 39,
13:10:48:6, 2216, 295, 4361872, 39,
13:10:48:6, 2217, 268, 4414220, 39,
13:10:48:6, 2218, 273, 4378350, 39,
13:10:48:6, 2219, 257, 4472707, 39,
13:10:48:6, 2220, 281, 4230056, 39,
13:10:48:6, 2221, 251, 4432918, 39,
13:10:48:6, 2222, 239, 4410526, 39,
13:10:48:6, 2223, 261, 4295301, 39,
13:10:48:7, 2224, 217, 4191211, 39,
13:10:48:7, 2225, 205, 4110225, 39,
13:10:48:7, 2226, 226, 4189460, 39,
13:10:48:7, 2227, 220, 4102703, 39,
13:10:48:7, 2228, 286, 4266824, 39,
13:10:48:7, 2229, 231, 4327030, 39,
13:10:48:7, 2230, 234, 4462774, 39,
13:10:48:7, 2231, 232, 4348430, 39,
13:10:48:7, 2232, 258, 4581682, 39,
13:10:48:7, 2233, 266, 4529813, 39,
13:10:48:7, 2234, 281, 4517999, 39,
13:10:48:8, 2235, 253, 4383452, 39,
13:10:48:8, 2236, 240, 4435564, 39,
13:10:48:8, 2237, 262, 4316347, 39,
13:10:48:8, 2238, 257, 4436972, 39,
13:10:48:8, 2239, 238, 4282144, 39,
13:10:48:8, 2240, 406, 4633822, 39,
13:10:48:8, 2241, 295, 5000783, 39,
13:10:48:8, 2242, 215, 4173238, 39,
13:10:48:8, 2243, 256, 4436028, 39,
13:10:48:8, 2244, 276, 4190782, 39,
13:10:48:9, 2245, 237, 4375835, 39,
13:10:48:9, 2246, 263, 4668824, 39,
13:10:48:9, 2247, 266, 4350375, 39,
13:10:48:9, 2248, 302, 4684163, 39,
13:10:48:9, 2249, 288, 4694762, 39,
13:10:48:9, 2250, 270, 4347042, 39,
13:10:48:9, 2251, 258, 4281063, 39,
13:10:48:9, 2252, 248, 4282147, 39,
13:10:48:9, 2253, 256, 4364733, 39,
13:10:48:9, 2254, 276, 4118946, 39,
13:10:49:0, 2255, 295, 4180340, 39,
13:10:49:0, 2256, 314, 4455851, 39,
13:10:49:0, 2257, 245, 4184509, 39,
13:10:49:0, 2258, 321, 5310273, 39,
13:10:49:0, 2259, 261, 4427614, 39,
13:10:49:0, 2260, 294, 5672903, 78,
13:10:49:0, 2261, 302, 4904697, 39,
13:10:49:0, 2262, 273, 4700855, 39,
13:10:49:0, 2263, 228, 4336171, 39,
13:10:49:1, 2264, 233, 4587445, 39,
13:10:49:1, 2265, 305, 4666864, 39,
13:10:49:1, 2266, 291, 4723310, 39,
13:10:49:1, 2267, 278, 4586794, 39,
13:10:49:1, 2268, 228, 4446884, 39,
13:10:49:1, 2269, 303, 4580690, 39,
13:10:49:1, 2270, 284, 4783194, 39,
13:10:49:1, 2271, 296, 5030388, 39,
13:10:49:1, 2272, 230, 4232946, 39,
13:10:49:1, 2273, 255, 4440329, 39,
13:10:49:2, 2274, 263, 4235550, 39,
13:10:49:2, 2275, 226, 4324909, 39,
13:10:49:2, 2276, 284, 4305516, 39,
13:10:49:2, 2277, 222, 4109914, 39,
13:10:49:2, 2278, 255, 4358652, 39,
13:10:49:2, 2279, 303, 4587680, 39,
13:10:49:2, 2280, 262, 4082561, 39,
13:10:49:2, 2281, 272, 4528665, 39,
13:10:49:2, 2282, 253, 4582995, 39,
13:10:49:2, 2283, 246, 4388768, 39,
13:10:49:2, 2284, 249, 4307093, 39,
13:10:49:3, 2285, 215, 4176797, 39,
13:10:49:3, 2286, 289, 4608564, 39,
13:10:49:3, 2287, 302, 4847202, 39,
13:10:49:3, 2288, 252, 4903270, 39,
13:10:49:3, 2289, 281, 4638042, 39,
13:10:49:3, 2290, 278, 4606015, 39,
13:10:49:3, 2291, 244, 4280963, 39,
13:10:49:3, 2292, 243, 4414707, 39,
13:10:49:3, 2293, 248, 4472296, 39,
13:10:49:4, 2294, 283, 4632252, 39,
13:10:49:4, 2295, 251, 4568236, 39,
13:10:49:4, 2296, 250, 4267050, 39,
13:10:49:4, 2297, 250, 4188231, 39,
13:10:49:4, 2298, 249, 4223377, 39,
13:10:49:4, 2299, 298, 4894188, 39,
13:10:49:4, 2300, 250, 4225842, 39,
13:10:49:4, 2301, 236, 4300757, 39,
13:10:49:4, 2302, 234, 4555197, 39,
13:10:49:4, 2303, 345, 4867971, 39,
13:10:49:5, 2304, 251, 4375315, 39,
13:10:49:5, 2305, 228, 4246468, 39,
13:10:49:5, 2306, 255, 4415003, 39,
13:10:49:5, 2307, 263, 4288555, 39,
13:10:49:5, 2308, 234, 4050772, 39,
13:10:49:5, 2309, 237, 4132899, 39,
13:10:49:5, 2310, 259, 4189012, 39,
13:10:49:5, 2311, 237, 4403689, 39,
13:10:49:5, 2312, 262, 4277889, 39,
13:10:49:5, 2313, 229, 4509910, 39,
13:10:49:5, 2314, 268, 4649835, 39,
13:10:49:6, 2315, 242, 4379697, 39,
13:10:49:6, 2316, 320, 4681905, 39,
13:10:49:6, 2317, 275, 4725433, 39,
13:10:49:6, 2318, 256, 4432613, 39,
13:10:49:6, 2319, 261, 4624089, 39,
13:10:49:6, 2320, 245, 4498280, 39,
13:10:49:6, 2321, 279, 4306111, 39,
13:10:49:6, 2322, 293, 4606376, 39,
13:10:49:6, 2323, 266, 4481813, 39,
13:10:49:7, 2324, 268, 4635650, 39,
13:10:49:7, 2325, 279, 4575200, 39,
13:10:49:7, 2326, 369, 5366412, 78,
13:10:49:7, 2327, 292, 4708481, 39,
13:10:49:7, 2328, 274, 4696405, 39,
13:10:49:7, 2329, 259, 4324150, 39,
13:10:49:7, 2330, 222, 4511363, 39,
13:10:49:7, 2331, 262, 4305360, 39,
13:10:49:7, 2332, 256, 4311974, 39,
13:10:49:7, 2333, 234, 4514914, 39,
13:10:49:8, 2334, 230, 4304717, 39,
13:10:49:8, 2335, 243, 4335449, 39,
13:10:49:8, 2336, 252, 4067232, 39,
13:10:49:8, 2337, 224, 4350136, 39,
13:10:49:8, 2338, 247, 4202229, 39,
13:10:49:8, 2339, 240, 4298218, 39,
13:10:49:8, 2340, 231, 4170126, 39,
13:10:49:8, 2341, 284, 4497728, 39,
13:10:49:8, 2342, 266, 4775604, 39,
13:10:49:8, 2343, 261, 4464357, 39,
13:10:49:8, 2344, 264, 4406962, 39,
13:10:49:9, 2345, 255, 4455048, 39,
13:10:49:9, 2346, 247, 4264169, 39,
13:10:49:9, 2347, 355, 4964998, 39,
13:10:49:9, 2348, 284, 5134846, 39,
13:10:49:9, 2349, 256, 4689741, 39,
13:10:49:9, 2350, 248, 4686202, 39,
13:10:49:9, 2351, 257, 4314434, 39,
13:10:49:9, 2352, 249, 4693162, 39,
13:10:49:9, 2353, 225, 4268837, 39,
13:10:50:0, 2354, 306, 5187255, 39,
13:10:50:0, 2355, 243, 4680172, 39,
13:10:50:0, 2356, 270, 4688407, 39,
13:10:50:0, 2357, 230, 4212730, 39,
13:10:50:0, 2358, 275, 4479404, 39,
13:10:50:0, 2359, 241, 4276109, 39,
13:10:50:0, 2360, 247, 4426176, 39,
13:10:50:0, 2361, 240, 4344515, 39,
13:10:50:0, 2362, 247, 4332462, 39,
13:10:50:0, 2363, 271, 4415704, 39,
13:10:50:0, 2364, 256, 3969398, 39,
13:10:50:1, 2365, 258, 4197950, 39,
13:10:50:1, 2366, 214, 4219553, 39,
13:10:50:1, 2367, 240, 4220715, 39,
13:10:50:1, 2368, 258, 4597154, 39,
13:10:50:1, 2369, 255, 4558912, 39,
13:10:50:1, 2370, 238, 4363056, 39,
13:10:50:1, 2371, 378, 5792159, 78,
13:10:50:1, 2372, 232, 4388825, 39,
13:10:50:1, 2373, 224, 4234571, 39,
13:10:50:2, 2374, 251, 4515900, 39,
13:10:50:2, 2375, 285, 4312809, 39,
13:10:50:2, 2376, 256, 4483414, 39,
13:10:50:2, 2377, 262, 4788713, 39,
13:10:50:2, 2378, 259, 4756352, 39,
13:10:50:2, 2379, 220, 4278141, 39,
13:10:50:2, 2380, 292, 4636283, 39,
13:10:50:2, 2381, 231, 4594070, 39,
13:10:50:2, 2382, 284, 4986298, 39,
13:10:50:2, 2383, 248, 4282945, 39,
13:10:50:2, 2384, 256, 3963152, 39,
13:10:50:3, 2385, 237, 4372611, 39,
13:10:50:3, 2386, 233, 4364465, 39,
13:10:50:3, 2387, 255, 4083377, 39,
13:10:50:3, 2388, 258, 4401838, 39,
13:10:50:3, 2389, 229, 4259771, 39,
13:10:50:3, 2390, 222, 4310981, 39,
13:10:50:3, 2391, 306, 4240950, 39,
13:10:50:3, 2392, 231, 4384866, 39,
13:10:50:3, 2393, 243, 4413754, 39,
13:10:50:3, 2394, 264, 4521676, 39,
13:10:50:4, 2395, 237, 4330858, 39,
13:10:50:4, 2396, 248, 4266611, 39,
13:10:50:4, 2397, 234, 4338093, 39,
13:10:50:4, 2398, 231, 4445648, 39,
13:10:50:4, 2399, 293, 4681983, 39,
13:10:50:4, 2400, 220, 4295407, 39,
13:10:50:4, 2401, 253, 4716920, 39,
13:10:50:4, 2402, 236, 4428159, 39,
13:10:50:4, 2403, 271, 4793842, 39,
13:10:50:5, 2404, 258, 4503282, 39,
13:10:50:5, 2405, 236, 4384120, 39,
13:10:50:5, 2406, 239, 4517378, 39,
13:10:50:5, 2407, 241, 4379848, 39,
13:10:50:5, 2408, 263, 4390861, 39,
13:10:50:5, 2409, 289, 4431464, 39,
13:10:50:5, 2410, 225, 4315899, 39,
13:10:50:5, 2411, 236, 4563334, 39,
13:10:50:5, 2412, 261, 4764730, 39,
13:10:50:5, 2413, 259, 4273123, 39,
13:10:50:6, 2414, 254, 4502640, 39,
13:10:50:6, 2415, 256, 4387053, 39,
13:10:50:6, 2416, 237, 4362453, 39,
13:10:50:6, 2417, 259, 4277089, 39,
13:10:50:6, 2418, 242, 4507744, 39,
13:10:50:6, 2419, 247, 4382032, 39,
13:10:50:6, 2420, 223, 4433266, 39,
13:10:50:6, 2421, 269, 4355899, 39,
13:10:50:6, 2422, 261, 4405670, 39,
13:10:50:6, 2423, 271, 4464823, 39,
13:10:50:6, 2424, 236, 4240896, 39,
13:10:50:7, 2425, 244, 4495602, 39,
13:10:50:7, 2426, 264, 4248724, 39,
13:10:50:7, 2427, 258, 4620251, 39,
13:10:50:7, 2428, 245, 4389843, 39,
13:10:50:7, 2429, 256, 4707951, 39,
13:10:50:7, 2430, 269, 4475021, 39,
13:10:50:7, 2431, 275, 4486953, 39,
13:10:50:7, 2432, 253, 4446016, 39,
13:10:50:7, 2433, 254, 4690869, 39,
